Run	SubRun	Entry	EV	GTID	OWLHits	NHits	Clock50MHz	DeltaT(s)
306615	3	495496	0	4782291	1	7299	6254963757198	790.565
306615	5	164123	0	5650820	0	7018	6275844561981	417.616
306615	5	416627	0	5903328	0	7376	6282413985289	131.388
306615	6	345086	0	6425772	18	7944	6295969336529	271.107
306615	8	270369	0	7539572	0	4532	6324659821027	573.81
306615	10	56783	0	8549697	1	3019	6348729971676	481.403
306615	10	329451	0	8822369	0	7267	6355079200750	126.985
306617	1	477671	0	2252308	0	3049	6579796416262	4494.34
306617	2	332721	0	2747288	0	3190	6590629463136	216.661
306617	3	522639	0	3577930	0	6819	6608709759535	361.606
306617	4	291796	0	3989222	1	7437	6617643363078	178.672
306617	4	505322	0	4202752	0	4288	6622265105782	92.4349
306617	6	610797	0	5593767	0	4506	6652394949366	602.597
306617	10	187478	0	7742464	82	6911	6699152314555	935.147
306617	11	74596	0	8240835	0	5786	6711720663590	251.367
306617	11	332415	0	8498658	0	7229	6717660757521	118.802
306619	2	123584	0	1428807	0	7004	6946303963072	4572.86
306619	2	422794	0	1728022	0	7250	6953017864672	134.278
306619	4	31526	0	2606141	1	7339	6972600382675	391.65
306619	6	172087	0	4021746	0	7200	7003826759143	624.528
306619	8	321572	0	5449408	0	4580	7035149840259	626.462
306619	8	406313	0	5534150	15	3030	7036991683021	36.8369
306619	12	315131	0	8013646	1	7422	7090600234596	1072.17
306620	0	258562	0	8487119	0	6916	7100833310301	204.662
306620	3	631236	0	10787417	16	4447	7150675432304	996.842
306620	7	224064	0	12959669	0	7429	7196568137520	917.854
306620	7	521188	0	13256798	0	3041	7202985170323	128.341
306620	8	430157	0	13809153	0	4447	7214955176235	239.4
306620	9	71728	0	14092713	16	7732	7221128891684	123.474
306620	10	286646	0	14949411	0	5416	7239788941352	373.201
306620	11	109044	0	15410605	0	3795	7250002967563	204.281
306621	0	538851	0	377905	0	3361	7287294817853	745.837
306621	0	597040	0	436095	0	5282	7288615702332	26.4177
306621	1	276310	0	747731	0	7107	7295706211338	141.81
306621	6	238288	0	3831068	0	6776	7367786586116	1441.61
306621	7	76387	0	4267061	0	7323	7379304286279	230.354
306621	7	270776	0	4461453	1	7409	7384495195213	103.818
306621	7	502902	0	4693582	0	5012	7390489206221	119.88
306621	10	287227	0	6222606	0	7244	7433115622003	852.528
306622	5	398029	0	10324300	0	6899	7541414814971	2165.98
306622	7	178200	0	11346300	0	4585	7566589077033	503.485
306622	7	316553	0	11484655	0	7367	7570577329787	79.7651
306622	8	89276	0	11830797	0	7140	7579480212277	178.058
306622	10	283865	0	13309542	0	4942	7612037159122	651.139
306622	11	142993	0	13798561	15	6883	7623356614131	226.389
306670	1	107773	0	9226710	1	4838	1144330116717	3.68935e+11
306670	1	299156	0	9418096	1	6910	1148403432374	81.4663
306670	2	2842	0	9765449	0	7096	1155794550246	147.822
306670	2	585774	0	10348389	0	3594	1168180564853	247.72
306670	3	244986	0	10651273	1	6577	1174590619280	128.201
306670	4	385647	0	11435624	0	6692	1191267797666	333.544
306670	5	505836	0	12198988	1	6584	1207468046368	324.005
306670	6	448846	0	12784878	0	6774	1219959988099	249.839
306670	7	174079	0	13153533	0	3978	1227780317391	156.407
306670	7	271733	0	13251189	1	7444	1229854947274	41.4926
306670	8	619514	0	14242292	0	6689	1250948437437	421.87
306670	10	126734	0	15036567	0	6737	1267840055588	337.832
306670	11	497326	0	16051082	0	4523	1288407006594	411.339
306670	11	594990	0	16148748	0	3849	1290489998296	41.6598
306670	12	526503	0	19345	0	3657	1302873228355	247.665
306671	0	110380	0	387001	1	6600	1310704070262	156.617
306671	1	106111	0	1025738	26	7652	1324312964868	272.178
306671	1	300310	0	1219940	0	4487	1328440997487	82.5607
306671	1	574459	0	1494093	0	3071	1334291123608	117.003
306671	2	588645	0	2151717	0	6960	1348272318811	279.624
306671	2	638584	0	2201657	0	6994	1349338477782	21.3232
306671	4	110204	0	2960861	0	7350	1365496258782	323.156
306671	4	423160	0	3273821	0	6553	1372169790250	133.471
306671	5	352915	0	3845931	26	5114	1384343533357	243.475
306671	5	548743	0	4041762	0	4789	1388521632241	83.562
306671	5	626449	0	4119469	1	6985	1390177597898	33.1193
306671	6	301296	0	4437919	0	6833	1396974598886	135.94
306671	7	358703	0	5139092	1	4170	1411869271476	297.893
306671	7	455671	0	5236061	0	4720	1413934283522	41.3002
306671	9	442621	0	6510974	0	6553	1441040355973	542.121
306671	11	27434	0	7383070	1	6497	1459612102849	371.435
306671	12	186499	0	8186193	0	4512	1476692202680	341.602
306672	0	353374	0	9087820	1	6769	1495916978462	384.496
306672	1	58837	0	9436261	18	7640	1503330176733	148.264
306672	1	452506	0	9829936	2	6353	1511709658014	167.59
306672	2	540763	0	10561878	0	4295	1527314260538	312.092
306672	3	301657	0	10967329	0	7396	1535949469992	172.704
306672	4	215226	0	11525338	0	6842	1547839078624	237.792
306672	5	220562	0	12174738	1	3721	1561700226382	277.223
306672	6	581373	0	13179785	0	6577	1583118914996	428.374
306672	7	622366	0	13864873	0	6821	1597761613499	292.854
306672	8	97845	0	13984239	0	4303	1600297491690	50.7176
306672	8	257897	0	14144293	0	3203	1603696110421	67.9724
306672	9	525775	0	15056202	0	6480	1623125512451	388.588
306672	11	73384	0	15893514	0	4709	1640998587565	357.462
306672	11	147129	0	15967260	0	3044	1642572391140	31.4761
306672	11	617583	0	16437721	0	7139	1652637384389	201.3
306672	12	484161	0	236588	0	6833	1663526387458	217.78
306672	13	60685	0	455754	0	7347	1668201773129	93.5077
306673	1	224971	0	1330288	0	6773	1686869212492	373.349
306673	2	83801	0	1832284	32	5127	1697566278773	213.941
306673	2	400779	0	2149267	0	6343	1704319653619	135.067
306673	4	78706	0	3113649	0	6638	1724865517455	410.917
306673	5	337107	0	4021646	2	6856	1743189703230	366.484
306673	5	555829	0	4240371	0	3722	1747817322823	92.5524
306673	6	150464	0	4476907	22	7662	1752860826887	100.87
306673	7	125447	0	5103306	0	6880	1765579188145	254.367
306673	7	570958	0	5548824	0	6340	1774988043195	188.177
306673	8	259515	0	5889840	0	4391	1782286853832	145.976
306673	9	196063	0	6468388	17	7752	1794627122012	246.805
306673	10	74864	0	6988042	0	6594	1805707272249	221.603
306673	10	637188	0	7550375	0	5040	1817637521720	238.605
306673	11	95403	0	7651144	0	6974	1819777762888	42.8048
306673	11	388859	0	7944605	0	6410	1826043267876	125.31
306673	11	490755	0	8046502	23	7674	1828208276731	43.3002
306673	12	536011	0	8733599	0	4186	1842856083583	292.956
306673	13	71109	0	8909459	18	7636	1846607915714	75.0366
306674	0	171526	0	9164445	0	5715	1852034066307	108.523
306674	0	630909	0	9623835	1	6766	1861834704796	196.013
306674	1	631946	0	10265452	1	6890	1875498073417	273.267
306674	3	481299	0	11398987	0	6565	1899670898595	483.457
306674	4	87504	0	11649068	0	4703	1905020704270	106.996
306674	4	503799	0	12065370	1	4103	1913864994048	176.886
306674	5	51045	0	12257990	0	3061	1917994640442	82.5929
306674	5	486407	0	12693358	21	7778	1927284292708	185.793
306674	5	535179	0	12742131	0	4003	1928319503742	20.7042
306674	6	316960	0	13167615	0	6740	1937350753884	180.625
306674	7	465654	0	13960089	0	6533	1954253635179	338.058
306674	8	263372	0	14400487	1	4746	1963651160822	187.951
306674	9	41633	0	14820435	0	6659	1972604917236	179.075
306674	10	311955	0	15732551	1	6619	1992074384033	389.389
306674	10	400029	0	15820626	0	3378	1993949966648	37.5117
306674	11	74385	0	16136524	0	6769	2000667660662	134.354
306674	11	499629	0	16561774	0	3249	2009766305921	181.973
306674	11	592646	0	16654793	0	6947	2011755164397	39.7772
306674	12	57327	0	49205	27	3771	2014004017289	44.9771
306675	0	202662	0	926684	0	6547	2032712288063	374.165
306675	1	423067	0	1788522	0	6780	2051098696398	367.728
306675	1	565079	0	1930536	0	5079	2054115464156	60.3354
306675	2	119260	0	2126850	0	4149	2058281789251	83.3265
306675	2	422518	0	2430113	1	5795	2064740286323	129.17
306675	2	470796	0	2478391	0	7378	2065772918967	20.6527
306675	3	58586	0	2709834	1	5833	2070713937112	98.8204
306675	3	237734	0	2888985	1	4104	2074529612543	76.3135
306675	3	440119	0	3091373	0	3299	2078854557919	86.4989
306675	5	266262	0	4205384	0	6631	2102533948770	473.588
306675	5	608078	0	4547205	0	3708	2109809819877	145.517
306675	6	321230	0	4904785	0	5880	2117456056004	152.925
306675	7	235097	0	5462763	0	3189	2129316393026	237.207
306675	8	49767	0	5921830	0	5774	2139061417676	194.9
306675	9	338945	0	6855006	0	6661	2158971730142	398.206
306675	9	434478	0	6950541	0	4731	2161007549887	40.7164
306675	10	337914	0	7497589	34	7710	2172655101064	232.951
306675	11	280995	0	8084238	0	6630	2184792674376	242.751
306675	12	618541	0	9073275	0	6622	2205245352578	409.054
306676	0	80285	0	9301246	0	7115	2210088026895	96.8535
306676	0	285779	0	9506744	0	3094	2214456155696	87.3626
306676	1	83703	0	9948019	1	6726	2223849701694	187.871
306676	1	413910	0	10278231	0	7383	2230900314148	141.012
306676	1	591683	0	10456007	0	6905	2234682704405	75.6478
306676	2	305108	0	10813629	0	3261	2242304412013	152.434
306676	3	483943	0	11636697	0	5006	2259890214576	351.716
306676	4	88172	0	11884933	1	6546	2265164475697	105.485
306676	5	366121	0	12806584	0	6618	2284832371875	393.358
306676	7	49113	0	13777253	0	6587	2305462162579	412.596
306676	8	254422	0	14626285	19	3606	2323533981025	361.436
306676	8	341850	0	14713714	0	6981	2325382076402	36.9619
306676	8	451043	0	14822909	0	4269	2327716165175	46.6818
306676	9	426605	0	15441909	0	6430	2340882744009	263.332
306676	10	437107	0	16095530	0	6280	2354862011065	279.585
306676	11	57716	0	16359914	0	4732	2360498984119	112.739
306676	12	108954	0	342849	0	6838	2375298939788	295.999
306676	12	469793	0	703693	0	3419	2382999226304	154.006
306676	12	640908	0	874811	0	4485	2386665440722	73.3243
306678	0	86075	0	9483604	0	3225	2570220414214	3671.1
306678	1	602	0	10042082	0	6625	2582150655332	238.605
306678	2	273034	0	10959469	0	6607	2601723824841	391.463
306678	3	139720	0	11470771	0	3185	2612625768387	218.039
306678	3	478485	0	11809541	1	6862	2619857320964	144.631
306678	3	640904	0	11971962	0	3537	2623315628010	69.1661
306678	5	311474	0	12939306	0	6867	2642951896773	392.725
306678	5	519904	0	13147739	0	4741	2647412738718	89.2168
306678	7	21547	0	13937719	0	6598	2664239158404	336.528
306678	8	14424	0	14574345	0	4720	2677775539659	270.728
306678	8	123415	0	14683338	0	7106	2680104678404	46.5828
306678	8	377410	0	14937336	0	7039	2685501147278	107.929
306678	8	436446	0	14996373	0	3782	2686764059806	25.2583
306678	10	208312	0	16055246	0	6638	2709359257817	451.904
306678	11	629765	0	408018	0	6526	2732061315295	454.041
306678	13	21403	0	1086998	0	7380	2746512816739	289.03
306679	0	162415	0	1338446	1	6568	2751855762985	106.859
306679	1	391481	0	2210687	0	6483	2770480332215	372.491
306679	2	577793	0	3040295	0	4549	2788168956561	353.772
306679	4	329080	0	4078819	0	6891	2810299897559	442.619
306679	4	433311	0	4183051	1	3124	2812527800203	44.5581
306679	5	196532	0	4590160	0	4402	2821204467855	173.533
306679	7	92355	0	5773784	0	6766	2846449013228	504.891
306679	7	538412	0	6219847	0	3065	2855982812088	190.676
306679	8	275810	0	6601225	19	7794	2864102077239	162.385
306679	8	350626	0	6676042	0	6673	2865701860313	31.9957
306679	9	57845	0	7026237	0	6687	2873186291220	149.689
306679	10	23945	0	7635463	0	6562	2886179369313	259.862
306679	10	81572	0	7693091	1	7359	2887406222997	24.5371
306679	11	274155	0	8528944	0	6799	2905226846790	356.412
306679	11	351831	0	8606621	0	6025	2906890277371	33.2686
306679	12	216768	0	9115233	0	6163	2917751175816	217.218
306679	12	581202	0	9479672	0	3258	2925544631358	155.869
306679	13	12421	0	9554626	21	7772	2927139720920	31.9018
306680	1	23318	0	10280724	0	4201	2942589297572	308.992
306680	1	344378	0	10601789	0	6576	2949434357382	136.901
306680	1	451774	0	10709187	20	3118	2951742047194	46.1538
306680	1	642390	0	10899806	0	3060	2955816653909	81.4921
306680	3	112599	0	11657644	0	6557	2972009959327	323.866
306680	4	542130	0	12730555	0	6893	2994826732051	456.335
306680	4	636068	0	12824494	0	4628	2996824679779	39.959
306680	6	101400	0	13576912	0	6719	3012869636276	320.899
306680	7	308938	0	14430511	0	7036	3030946338241	361.534
306680	8	1637	0	14766708	0	7080	3038099836242	143.07
306680	9	207434	0	15616379	1	6555	3056236097024	362.725
306680	9	625983	0	16034934	0	7409	3065126301882	177.804
306680	10	454655	0	16507636	0	5922	3075185111779	201.176
306680	12	268376	0	904515	1	7073	3097636852026	449.035
306680	13	111996	0	1400035	27	3708	3107752897014	202.321
306681	2	19924	0	2745118	0	6954	3136160238482	568.147
306681	2	90304	0	2815499	0	3192	3137653355036	29.8623
306681	2	539844	0	3265046	0	3554	3147121273675	189.358
306681	3	565417	0	3935149	0	6660	3161381476989	285.204
306681	4	75992	0	4089685	15	7550	3164631721862	65.0049
306681	4	454552	0	4468251	0	4822	3172638333800	160.132
306681	5	276235	0	4935042	0	6797	3182590231712	199.038
306681	6	230597	0	5533773	56	5109	3195350142832	255.198
306681	6	638036	0	5941218	0	4262	3204033652180	173.67
306681	7	282159	0	6229277	0	7065	3210178455028	122.896
306681	8	110499	0	6700795	25	3159	3220189589969	200.223
306681	8	604510	0	7194813	0	6699	3230705716107	210.323
306681	10	241168	0	8118690	0	6702	3250346397482	392.814
306681	11	447925	0	8968682	0	6912	3268427785974	361.628
306681	12	198322	0	9362657	0	6240	3276810326263	167.651
306681	12	481246	0	9645586	0	5156	3282820001744	120.194
306682	0	61453	0	9971343	0	6200	3289761445979	138.829
306682	0	340567	0	10250461	0	5475	3295702038483	118.812
306682	0	553169	0	10463066	0	7418	3300248208112	90.9234
306682	1	38455	0	10591526	4	5554	3302978611940	54.6081
306682	1	270049	0	10823124	0	6617	3307904262457	98.513
306682	1	361620	0	10914696	1	3399	3309855089732	39.0165
306682	2	30173	0	11227135	0	3468	3316514313881	133.184
306682	2	389855	0	11586822	0	3478	3324186317021	153.44
306682	3	274808	0	12114935	0	6075	3335432221511	224.918
306682	3	487994	0	12328125	0	4654	3339993250062	91.2206
306682	4	237505	0	12718887	0	6035	3348309271565	166.32
306682	4	308555	0	12789938	0	5001	3349817901037	30.1726
306682	5	35143	0	13160473	0	5809	3357738527150	158.413
306682	5	567693	0	13693031	0	6019	3369066869011	226.567
306682	6	357780	0	14126770	0	5680	3378310051584	184.864
306682	6	608529	0	14377523	1	6478	3383676149740	107.322
306682	7	194536	0	14607187	0	4440	3388550096166	97.4789
306682	7	369651	0	14782305	0	6908	3392295906144	74.9162
306682	7	524315	0	14936971	16	7751	3395603765167	66.1572
306682	9	103948	0	15803729	0	3776	3414109984348	370.124
306682	9	335307	0	16035091	0	3189	3419027263119	98.3456
306682	10	67270	0	16410818	0	3368	3427027480384	160.004
306682	10	545589	0	177463	0	5949	3437212332079	203.697
306682	11	335413	0	611271	17	7713	3446449950775	184.752
306682	12	480901	0	1400693	0	4562	3463244056603	335.882
306683	1	356194	0	2642949	0	6763	3489748454158	530.088
306683	2	83283	0	3014519	0	5622	3497653750306	158.106
306683	2	487219	0	3418462	0	6014	3506276660251	172.458
306683	2	625109	0	3556354	0	7436	3509219231660	58.8514
306683	3	316288	0	3892477	28	7741	3516376276550	143.141
306683	3	586898	0	4163091	0	6078	3522144495335	115.364
306683	4	34433	0	4254823	0	3665	3524100964781	39.1294
306683	5	571316	0	5443710	0	6470	3548399263435	485.966
306683	6	24947	0	5541492	0	6827	3550488983700	41.7944
306683	6	238875	0	5755423	0	3521	3555034191915	90.9042
306683	6	530216	0	6046769	0	3113	3561254978535	124.416
306683	7	175423	0	6336108	1	4616	3567419814493	123.297
306683	7	477862	0	6638552	0	6214	3573872641144	129.057
306683	8	434117	0	7239200	0	6066	3586685242674	256.252
306683	9	265438	0	7715193	0	4803	3596827413361	202.843
306683	9	452212	0	7901970	0	6117	3600801154645	79.4748
306708	1	136473	0	779962	0	6730	4150415796511	10992.3
306708	1	414012	0	1057506	0	6080	4156354180558	118.768
306708	2	419150	0	1706833	0	6321	4170200871486	276.934
306708	4	520617	0	3096471	1	6856	4199860292754	593.188
306708	4	610123	0	3185978	0	7084	4201768916863	38.1725
306708	5	121443	0	3341623	0	4773	4205085598903	66.3336
306708	5	271417	0	3491600	0	6144	4208263226452	63.5526
306708	5	421961	0	3642146	0	4482	4211468090597	64.0973
306708	7	124147	0	4632535	0	6344	4232559595758	421.83
306708	7	213849	0	4722239	0	3055	4234471247733	38.233
306708	7	394764	0	4903156	0	3460	4238305464577	76.6843
306708	8	207304	0	5359888	0	5668	4248058573603	195.062
306708	9	149971	0	5946887	0	6207	4260573532039	250.299
306708	9	559881	0	6356803	0	5491	4269300804519	174.545
306708	10	343881	0	6784646	0	5937	4278420851135	182.401
306708	11	304836	0	7389509	0	6838	4291295694889	257.497
306708	12	28195	0	7757186	0	4024	4299160028557	157.287
306708	12	386832	0	8115828	0	5765	4306826026089	153.32
306710	0	346168	0	572637	0	6419	4501192401203	3887.33
306710	2	79049	0	1592892	0	3213	4522972239228	435.597
306710	2	334499	0	1848346	1	7294	4528412841362	108.812
306710	2	530860	0	2044710	0	6831	4532591543043	83.574
306710	3	31544	0	2189091	0	4763	4535656496974	61.2991
306710	3	87863	0	2245411	0	3462	4536861616736	24.1024
306710	3	290247	0	2447798	0	4713	4541175411281	86.2759
306710	3	424497	0	2582050	0	3520	4544016874907	56.8293
306710	4	164156	0	2965708	0	5722	4552202140394	163.705
306710	4	604004	0	3405562	0	6147	4561551663016	186.99
306710	5	484213	0	3930467	0	6061	4572734391847	223.655
306710	6	453581	0	4544635	0	6044	4585800442618	261.321
306710	7	373050	0	5107935	0	5946	4597812131625	240.234
306710	7	515885	0	5250773	0	4492	4600877712900	61.3116
306710	9	307326	0	6330940	0	6435	4623905434748	460.554
306710	10	180544	0	6848311	0	6610	4634943262166	220.757
306710	11	175192	0	7487230	0	6166	4648533491815	271.805
306710	11	357065	0	7669106	0	5578	4652416852310	77.6672
306710	12	4696	0	7960734	0	4475	4658619546445	124.054
306710	12	204372	0	8160413	0	6199	4662865265740	84.9144
306712	0	36120	0	431552	0	3956	4854601327715	3834.72
306712	0	358693	0	754130	2	6963	4861488615075	137.746
306712	0	535684	0	931124	14	3093	4865263303131	75.4938
306712	1	291374	0	1328691	0	6000	4873767129478	170.077
306712	2	319250	0	1998903	0	4456	4887012931352	264.916
306712	2	522318	0	2201974	0	6504	4891363415540	87.0097
306712	3	473708	0	2803312	1	6142	4904181907455	256.37
306712	4	352301	0	3323481	0	3907	4915279260399	221.947
306712	4	611738	0	3582922	0	6215	4920825922447	110.933
306712	5	243184	0	3856445	0	7463	4926666931350	116.82
306712	6	339822	0	4595148	0	6368	4942448160137	315.625
306712	7	366659	0	5263850	0	6133	4956674225932	284.521
306712	7	503356	0	5400549	0	3124	4959578679555	58.0891
306712	8	521885	0	6061433	0	6713	4973672937487	281.885
306712	9	178625	0	6361082	1	4896	4980057531902	127.692
306712	10	79597	0	6905118	0	3167	4991691643408	232.682
306712	10	195585	0	7021108	0	4811	4994165813407	49.4834
306712	11	12419	0	7481235	0	6200	5003972248542	196.129
306712	12	33111	0	8145857	0	3878	5018143897257	283.433
306712	12	240235	0	8352984	0	3475	5022554795232	88.218
306712	13	27131	0	8783599	0	6111	5031729326209	183.491
306721	3	44351	0	2144526	26	4034	5770154495366	14768.5
306721	5	11282	0	3408011	0	6768	5796145607470	519.822
306721	5	325987	0	3722720	0	6953	5802909591809	135.28
306721	5	407931	0	3804666	0	3400	5804662095781	35.0501
306721	5	474990	0	3871726	0	3587	5806103490580	28.8279
306721	6	56283	0	4096574	0	4685	5810918640563	96.303
306721	7	164432	0	4848852	21	7514	5827015524350	321.938
306721	10	532428	0	7148216	1	7342	5876192498430	983.539
306722	6	443993	0	12959390	1	4843	6000516410606	2486.48
306722	9	557847	0	15006618	0	7081	6044051811663	870.708
306722	10	406441	0	15503195	0	7391	6054644983659	211.863
306722	10	555508	0	15652264	1	4990	6057845539928	64.0111
306722	12	350077	0	22144	17	7758	6080940620849	461.902
306723	1	375804	0	1389517	0	3424	6110186371091	584.915
306723	4	214064	0	3150996	0	3581	6147774674322	751.766
306723	6	555993	0	4778265	0	3341	6182018052954	684.868
306723	8	8763	0	5546170	0	3596	6197209707413	303.833
306723	9	622949	0	6826965	0	4511	6223155464035	518.915
306723	11	537603	0	8035690	0	7399	6248003057991	496.952
306724	0	70975	0	9060370	16	7699	6269934929347	438.637
306724	0	226398	0	9215795	0	7381	6273251027303	66.322
306724	0	516382	0	9505784	0	4488	6279459626765	124.172
306724	6	545731	0	13375556	0	3060	6362426639068	1659.34
306724	8	366656	0	14476484	0	7096	6386022915964	471.926
306724	10	208850	0	15598738	2	7517	6410083548206	481.213
306724	10	280856	0	15670745	0	3248	6411626921465	30.8675
306724	10	355890	0	15745780	0	4994	6413238289930	32.2274
306725	0	176360	0	854250	0	7413	6452223224856	779.699
306725	2	484033	0	2441864	0	7249	6486197759444	679.491
306725	5	588221	0	4467098	0	4624	6529599907470	868.043
306725	8	485388	0	6287815	0	7034	6568522339867	778.449
306725	10	176818	0	7261092	0	7494	6589300920500	415.572
306726	0	458886	0	9637482	27	7699	6638303537849	980.052
306726	1	65420	0	9883829	17	7758	6643585469749	105.639
306726	1	296610	0	10115023	0	5435	6648538038295	99.0514
306726	5	471336	0	12862477	0	3459	6705850130029	1146.24
306726	6	492751	0	13530236	0	7450	6720143182186	285.861
306726	8	579262	0	14901997	0	7383	6749244625797	582.029
306726	9	38439	0	15002732	0	4805	6751396387639	43.0352
306726	10	51523	0	15661067	0	7009	6765296177981	277.996
306727	0	157334	0	1125821	0	4066	6811787012621	929.817
306727	5	68010	0	4240970	1	7382	6878379329429	1331.85
306727	8	192985	0	6289036	24	3427	6922123420881	874.882
306727	9	128724	0	6865151	0	4166	6934364314566	244.818
306727	9	456319	0	7192751	0	7427	6941300831985	138.73
306727	12	401052	0	9064064	0	4791	6981143616848	796.856
306727	13	1488	0	9304722	18	7748	6986296028513	103.048
306728	0	249447	0	9655083	28	7697	6993806005294	150.2
306728	0	359076	0	9764713	0	7127	6996123103578	46.342
306728	0	439291	0	9844930	19	7672	6997784859151	33.2351
306728	1	238505	0	10285723	0	4874	7007086653783	186.036
306728	1	296127	0	10343346	0	5821	7008322338409	24.7137
306728	2	339607	0	11029447	0	4683	7022748766988	288.529
306728	4	116712	0	12093629	0	7367	7045472173510	454.468
306728	4	584304	0	12561227	0	7358	7055441070149	199.378
306728	6	312527	0	13570943	27	7472	7077032075981	431.82
306728	7	387328	0	14285533	0	3002	7092356199978	306.482
306728	12	301144	0	696019	0	4501	7158231282643	1317.5
306729	0	634439	0	1810907	0	7082	7182067322615	476.721
306729	2	449179	0	2905892	0	4556	7205468573542	468.025
306729	2	503544	0	2960258	0	7416	7206633751666	23.3036
306729	3	42445	0	3138812	0	3384	7210470454926	76.7341
306729	4	416179	0	4152997	0	4136	7232114816317	432.887
306729	6	476369	0	5494151	0	3101	7260809711084	573.898
306729	8	272930	0	6570815	15	3632	7283864395305	461.094
306729	9	88952	0	7026809	16	7665	7293624623120	195.205
306729	12	404574	0	9262343	0	7404	7341523389377	957.975
306730	2	93495	0	10959319	0	7370	7377888937367	727.311
306730	3	344023	0	11849460	0	5110	7396937636119	380.974
306730	4	124568	0	12270270	0	7113	7405946218589	180.172
306730	5	314289	0	13100063	0	5152	7423706644416	355.209
306730	7	445373	0	14511399	0	7337	7453947691885	604.821
306730	8	435783	0	15141916	0	5060	7467444151833	269.929
306730	10	604674	0	16591357	15	7749	7498540606910	621.929
306730	11	255091	0	170031	1	7361	7504770232984	124.593
306730	12	247765	0	803594	1	7183	7518317806778	270.951
306730	12	459403	0	1015235	25	3052	7522844853368	90.5409
306731	0	361426	0	1640967	0	3540	7536230366305	267.71
306731	2	571655	0	3130799	0	4763	7568150720298	638.407
306731	4	263917	0	4102815	0	7097	7587935786112	395.701
306731	4	584822	0	4423725	0	3168	7594768353598	136.651
306731	8	165217	0	6572745	21	7632	7640787186512	920.377
306731	8	353285	0	6760816	2	7334	7644792832228	80.1129
306731	8	412617	0	6820149	25	7853	7646067648873	25.4963
306731	9	52966	0	7100134	0	7347	7652061324147	119.874
306731	9	251210	0	7298381	1	7177	7656296858492	84.7107
306732	0	187961	0	9922406	0	3348	7712529512882	1124.65
306732	1	432263	0	10806007	23	7791	7731492773237	379.265
306732	1	601605	0	10975352	0	7112	7735135880312	72.8621
306732	3	182270	0	11835923	0	4855	7753565149272	368.585
306732	4	130762	0	12424905	0	7016	7766167179886	252.041
306732	4	225200	0	12519345	10	5869	7768195675597	40.5699
306732	9	332436	0	15827078	1	7392	7839038898716	1416.86
306732	10	41310	0	16176167	0	6906	7846494700169	149.116
306732	10	102458	0	16237316	0	3029	7847801394015	26.1339
306732	10	504614	0	16639478	0	7401	7856398691662	171.946
306733	0	444185	0	1870830	0	3629	7898024167011	832.51
306733	2	555412	0	3262507	0	4828	7927800611099	595.529
306733	4	72313	0	4059818	0	5442	7944857370923	341.135
306733	4	268046	0	4255554	0	7153	7949057208980	83.9968
306733	5	464426	0	5092278	0	7032	7966976085972	358.378
306733	9	237324	0	7426209	21	3105	8017017763191	1000.83
306733	11	475083	0	8951531	1	7338	8048687512641	633.395
306733	12	73902	0	9190279	0	7274	8053786223067	101.974
306734	0	76953	0	9954217	0	4906	8070141075267	327.097
306734	1	18504	0	10535231	0	7289	8082581632919	248.811
306734	4	8620	0	12445517	16	7745	8123476049523	817.888
306734	4	507631	0	12944536	18	3505	8134184607548	214.171
306734	7	399597	0	14757022	0	7147	8173017212229	776.652
306734	7	551105	0	14908532	19	3925	8176268129781	65.0184
306734	7	613422	0	14970850	0	5138	8177606735746	26.7721
306734	8	54726	0	15052118	29	7424	8179348186859	34.829
306750	0	637186	0	931647	0	7222	339230260010	3.68935e+11
306750	1	159945	0	1094695	1	7174	342698053116	69.3559
306750	3	81779	0	2300085	0	3976	368289144499	511.822
306750	3	213684	0	2431992	0	3020	371106954401	56.3562
306750	4	273316	0	3133203	0	7420	386032899832	298.519
306750	9	146856	0	6222982	0	7353	451561041590	1310.56
306750	10	81056	0	6798877	0	4745	463809576958	244.971
306750	10	467964	0	7185791	0	3582	472046133984	164.731
306751	1	372420	0	9777942	0	4535	526320491767	1085.49
306751	1	602253	0	10007778	0	3136	531101738713	95.6249
306751	3	28411	0	10725493	0	7136	546363490127	305.235
306751	3	385037	0	11082125	24	5039	553961181570	151.954
306751	4	412065	0	11750971	0	7370	568234812731	285.473
306751	6	330837	0	12952815	0	6545	593803308851	511.37
306751	6	478626	0	13100606	0	7239	596967528398	63.2844
306751	7	153010	0	13415786	0	3105	603722754703	135.105
306751	8	340120	0	14243529	0	3740	621399113829	353.527
306751	9	93935	0	14638351	1	7238	629819973670	168.417
306751	9	505498	0	15049920	0	3332	638608624368	175.773
306751	12	29847	0	16497864	0	7440	669519288108	618.213
306752	0	2675	0	548883	21	7769	685745538136	324.525
306752	0	580004	0	1126221	0	5212	698032582674	245.741
306752	1	48705	0	1235704	20	3010	700382334463	46.995
306752	3	405828	0	2875372	0	7158	735387247099	700.098
306752	4	461150	0	3571808	0	7237	750262229444	297.5
306752	8	77355	0	5752784	0	7430	796784394200	930.443
306752	9	179322	0	6496493	0	3593	812664897537	317.61
306752	10	213373	0	7171863	0	3019	827102150787	288.745
306753	1	187144	0	9812019	0	5253	883340083321	1124.76
306753	2	288257	0	10554634	0	3725	899172047715	316.639
306753	3	3040	0	10910669	0	3107	906754957734	151.658
306753	3	573755	0	11481393	0	3675	918943527122	243.771
