Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
300023	6	513598	0	4064948	1.93096	968.892	0	1222	2144702518517	513599	0	4064949	2.01387	2097.92	0	1238	2144702518540	0.00046	2402.27
300023	10	367036	0	6430212	1.57644	277.289	0	1295	2189985019406	367043	0	6430219	1.98323	3173.3	0	1309	2189985019567	0.00322	3046.48
300023	10	367041	0	6430217	1.07953	3559.41	0	1009	2189985019521	367043	0	6430219	1.98323	3173.3	0	1309	2189985019567	0.00092	4525.12
300023	10	367043	0	6430219	1.98323	3173.3	0	1309	2189985019567	367044	0	6430220	1.9649	3116.07	0	1282	2189985019590	0.00046	5915.47
300023	14	252404	0	8818812	4.86	2022.34	0	1829	2236664949167	252405	0	8818813	2.37951	1438.75	0	1269	2236664949190	0.00046	862.712
300024	4	64907	0	11649927	4.50875	3173.59	0	1602	2291388534752	64908	0	11649928	2.19222	5463.96	0	1106	2291388534775	0.00046	7646.94
300024	7	114583	0	13576763	2.7844	5581.55	0	716	2328977562060	114590	0	13576770	2.12853	4392.98	0	651	2328977628109	1.32098	8361.75
300025	1	357413	0	2594314	1.03695	5523.62	0	307	2440724644427	357420	0	2594321	2.08094	3842.97	0	583	2440724873937	4.5902	9181.8
300026	3	335758	0	13050577	0.985877	5132.33	0	337	2643948176911	335783	0	13050602	2.02848	3383.54	0	572	2643948663099	9.72376	8351.31
300026	8	172600	0	16017660	0.999272	4435.92	0	302	2701889798011	172602	0	16017662	2.20025	4414.54	1	641	2701889798551	0.0108	1167.75
300027	7	545777	0	8322751	5.82454	5391.99	2	2225	2877956646729	545779	0	8322753	2.05539	1674.29	0	985	2877956646775	0.00092	4191.46
300027	7	545778	0	8322752	4.28079	1457.9	0	1459	2877956646752	545779	0	8322753	2.05539	1674.29	0	985	2877956646775	0.00046	1783.61
300027	10	108460	0	9764012	0.912565	1409.77	0	244	2906143182034	108469	0	9764021	2.32684	3072.19	0	664	2906143354415	3.44762	4178.27
300027	13	356010	0	11889401	1.44715	1314.39	0	394	2947617190819	356042	0	11889433	2.1839	5235.33	0	648	2947617682502	9.83366	5766.38
300027	14	45021	0	12204228	2.51687	4096.4	0	756	2953757803517	45023	0	12204230	1.96822	4252.58	0	604	2953757817921	0.28808	316.031
300027	14	363868	0	12523080	0.94389	5289.71	0	296	2959970431128	363882	0	12523094	1.94479	4998.15	0	606	2959970703806	5.45356	3938.75
300028	7	324374	0	617041	1.67545	459.514	0	1148	3053377692540	324376	0	617043	2.42577	1359.14	0	1224	3053377692586	0.00092	1375.17
300028	7	324376	0	617043	2.42577	1359.14	0	1224	3053377692586	324377	0	617044	2.10973	971.305	0	992	3053377692609	0.00046	724.568
300028	8	411052	0	1336551	1.09619	3744.72	0	325	3066496628552	411055	0	1336554	2.15921	2922.26	0	601	3066496787606	3.18108	6407.47
300029	1	110076	0	5921780	1.81359	4783.13	0	1282	3156071123297	110077	0	5921781	2.24536	2275.85	1	1264	3156071123320	0.00046	3827.57
