Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
301501	5	47658	0	7683901	1.17706	2835.58	0	2006	2547650230101	47660	0	7683903	1.90514	3770.18	0	2107	2547650230147	0.00092	1440.1
301503	9	596612	0	12266436	1.12098	2149.17	0	901	2968831717059	596615	0	12266439	1.96314	3646.69	0	1177	2968831717128	0.00138	2488.04
301506	10	119748	0	6292240	1.79718	648.812	3	1038	3512157501890	119749	0	6292241	1.85542	2575.27	0	990	3512157501913	0.00046	2283.4
301509	5	331852	0	13958595	5.21594	1030.88	0	1809	3993704062400	331862	0	13958605	1.89183	322.954	0	887	3993704062628	0.00456	906.696
301509	5	331855	0	13958598	0.987366	1636.47	0	689	3993704062469	331862	0	13958605	1.89183	322.954	0	887	3993704062628	0.00318	1949.33
301511	7	490537	0	177009	1.58531	1639.43	1	2159	4382232482555	490538	0	177010	2.22466	1439.85	2	2201	4382232482578	0.00046	2325
301515	6	622587	0	2647370	4.02748	5212.93	0	1581	5091467060534	622588	0	2647371	2.16063	4966.26	0	935	5091467060557	0.00046	2438.86
301526	11	58711	0	8574384	2.77182	1669.64	0	1421	6774501834286	58719	0	8574392	1.87066	1354.51	0	993	6774501834468	0.00364	1195.84
301526	11	58718	0	8574391	1.39464	1517.18	0	843	6774501834445	58719	0	8574392	1.87066	1354.51	0	993	6774501834468	0.00046	2369.54
301526	12	218009	0	9368236	2.84235	2445.82	0	2421	6790229009061	218017	0	9368244	1.94017	595.955	0	1815	6790229009245	0.00368	2104.11
301526	12	218015	0	9368242	1.09661	2644.06	2	1469	6790229009199	218017	0	9368244	1.94017	595.955	0	1815	6790229009245	0.00092	2282.67
301526	12	218017	0	9368244	1.94017	595.955	0	1815	6790229009245	218018	0	9368245	2.23832	1728.98	1	1794	6790229009268	0.00046	1180.7
301555	9	26360	0	5734045	2.96729	2882.46	0	1745	2212664094690	26368	0	5734053	1.97403	2038.2	0	1255	2212664094874	0.00368	2357.22
301555	9	26365	0	5734050	0.986196	1247.15	0	866	2212664094805	26368	0	5734053	1.97403	2038.2	0	1255	2212664094874	0.00138	1679.28
301561	7	562069	0	6450806	3.06385	888.244	0	1641	2872087263641	562078	0	6450815	2.06664	1537.44	0	1093	2872087263848	0.00414	1346.45
301561	7	562070	0	6450807	1.40687	2451.18	0	1119	2872087263664	562078	0	6450815	2.06664	1537.44	0	1093	2872087263848	0.00368	1254.7
301561	7	562071	0	6450808	0.999874	834.49	0	845	2872087263687	562078	0	6450815	2.06664	1537.44	0	1093	2872087263848	0.00322	749.535
301561	7	562074	0	6450811	0.920887	3456.09	0	714	2872087263756	562078	0	6450815	2.06664	1537.44	0	1093	2872087263848	0.00184	2169.99
301577	6	570898	0	5864375	1.30564	2823.98	0	1501	3638013431368	570899	0	5864376	1.8938	2292.64	0	1712	3638013431391	0.00046	2031.96
301581	0	617136	0	5097549	4.07779	3202.17	0	1619	4283732440057	617137	0	5097550	2.0199	4278.37	0	1114	4283732440080	0.00046	1780.92
301586	7	188811	0	6117544	1.62583	966.167	0	905	5086309919247	188813	0	6117546	1.95704	1593.24	0	970	5086309919293	0.00092	1071.04
301597	14	15254	0	2374555	1.43201	1633.03	0	1013	6683954624978	15262	0	2374563	1.88283	1775.18	0	1041	6683954625160	0.00364	1703.7
301597	14	15260	0	2374561	1.34206	3011.53	0	938	6683954625114	15262	0	2374563	1.88283	1775.18	0	1041	6683954625160	0.00092	1636.71
301598	5	54220	0	5793793	2.92749	2973.49	0	1843	6751804490599	54228	0	5793801	1.95232	1914.89	0	1380	6751804490783	0.00368	2077.18
301598	5	54221	0	5793794	1.4749	1479.89	0	1338	6751804490622	54228	0	5793801	1.95232	1914.89	0	1380	6751804490783	0.00322	1340.84
301598	13	550749	0	11365465	3.23112	377.145	0	2172	6862317183528	550758	0	11365474	2.36537	1715.38	0	1453	6862317183735	0.00414	2088.18
301601	7	384224	0	1236272	4.44021	1188.64	0	1589	7323716410071	384225	0	1236273	2.1988	1937.9	0	1048	7323716410094	0.00046	2064.49
301602	7	589751	0	10562261	0.975196	1789.61	0	724	7507777090746	589755	0	10562265	2.08479	1479.07	1	1099	7507777090837	0.00182	1764.24
301608	9	161114	0	15812427	2.01755	3221.44	0	1903	8604825375013	161115	0	15812428	1.99117	2771.18	1	1606	8604825375036	0.00046	515.989
301612	6	513933	0	532416	1.77334	1946.75	0	1329	498131252334	513935	0	532418	2.34165	1580.5	0	1380	498131252380	0.00092	1202.77
301628	8	274729	0	13718732	7.79867	4816.66	1	2646	3399488183704	274731	0	13718734	1.94813	4924.89	0	1097	3399488183750	0.00092	1985.98
301629	4	499667	0	3784334	2.44022	827.793	0	1489	3532907580768	499668	0	3784335	2.17107	2549	0	1184	3532907580791	0.00046	2338.09
301635	3	56767	0	7181462	2.82153	1253.7	0	2616	4592734322039	56776	0	7181471	2.11862	1056.91	1	2024	4592734322246	0.00414	1497.46
301636	9	47225	0	3339173	2.60778	3073.86	0	2718	4847848943340	47234	0	3339182	1.86467	2626.75	1	2134	4847848943547	0.00414	2316.05
301639	4	171395	0	10862442	1.10047	1425.4	0	878	5326996126506	171398	0	10862445	2.03853	1760.6	0	1167	5326996126575	0.00138	1071.48
301647	10	392988	0	4137978	3.01714	3533.61	0	2257	6848274094735	392996	0	4137986	2.06658	1771.38	1	1650	6848274094919	0.00368	2116.67
301647	10	392989	0	4137979	1.4297	1096.59	0	1652	6848274094758	392996	0	4137986	2.06658	1771.38	1	1650	6848274094919	0.00322	1264.79
301647	10	392996	0	4137986	2.06658	1771.38	1	1650	6848274094919	392997	0	4137987	2.48542	1005.08	0	1602	6848274094942	0.00046	2161.58
301648	9	416945	0	12595766	2.63212	2608.92	0	1409	7016186449013	416954	0	12595775	1.85298	2252.49	0	966	7016186449219	0.00412	2154.97
301648	9	416952	0	12595773	1.39961	1480.76	0	906	7016186449173	416954	0	12595775	1.85298	2252.49	0	966	7016186449219	0.00092	2015.46
301651	3	419143	0	2601012	1.87042	1437.06	0	1437	7480811757689	419144	0	2601013	2.20723	2893.67	0	1413	7480811757712	0.00046	1961.04
301653	0	16680	0	1814583	6.87771	3915.15	0	1836	7795232927555	16683	0	1814586	2.0779	3401.04	0	602	7795232936914	0.18718	516.497
301655	1	453672	0	4372220	3.44426	1403.51	0	2091	8176599411637	453680	0	4372228	2.06338	844.038	1	1432	8176599411821	0.00368	1277.77
301655	1	453673	0	4372221	1.47395	1686.21	0	1463	8176599411660	453680	0	4372228	2.06338	844.038	1	1432	8176599411821	0.00322	2321.55
301655	1	453674	0	4372222	0.959293	631.496	0	1142	8176599411683	453680	0	4372228	2.06338	844.038	1	1432	8176599411821	0.00276	1422.81
301655	1	453678	0	4372226	1.15728	2098.3	0	1143	8176599411775	453680	0	4372228	2.06338	844.038	1	1432	8176599411821	0.00092	2089.11
301655	1	453680	0	4372228	2.06338	844.038	1	1432	8176599411821	453681	0	4372229	2.4321	1731.62	0	1457	8176599411844	0.00046	1394.48
301655	1	453681	0	4372229	2.4321	1731.62	0	1457	8176599411844	453682	0	4372230	2.07174	1255.04	0	1062	8176599411867	0.00046	2196.02
301655	9	403556	0	9397144	2.53252	1689.76	0	1353	8276298109597	403565	0	9397153	1.93571	896.826	0	958	8276298109804	0.00414	1035.85
301655	9	403558	0	9397146	0.981456	1706.54	0	746	8276298109643	403565	0	9397153	1.93571	896.826	0	958	8276298109804	0.00322	1415.9
301660	8	582036	0	4266039	3.2899	864.99	0	1839	371587040202	582044	0	4266047	2.06684	1384.17	0	1296	371587040385	0.00366	994.573
301660	8	582038	0	4266041	0.964651	783.308	0	993	371587040248	582044	0	4266047	2.06684	1384.17	0	1296	371587040385	0.00274	1340.25
301664	3	271621	0	3695230	1.19197	4748.4	0	358	1021718487461	271623	0	3695232	2.30878	4628.32	0	672	1021718489726	0.0453	132.72
301667	13	630810	0	4330485	0.933181	1078.5	0	934	1695683963584	630815	0	4330490	2.07426	2764.93	0	1349	1695683963699	0.0023	2220.47
301671	12	333064	0	6325656	1.4372	1788.95	1	1156	2397499100375	333071	0	6325663	1.94097	1420.89	2	1157	2397499100535	0.0032	2464.51
301671	12	333065	0	6325657	1.14204	626.679	0	869	2397499100398	333071	0	6325663	1.94097	1420.89	2	1157	2397499100535	0.00274	1859.71
301671	12	333068	0	6325660	1.07523	2747.79	0	743	2397499100466	333071	0	6325663	1.94097	1420.89	2	1157	2397499100535	0.00138	2380.02
301671	13	24479	0	6647431	2.04974	4517.89	0	667	2403881901694	24481	0	6647433	1.98811	4906.44	0	675	2403881902150	0.00912	1833.5
301674	3	338194	0	11181617	1.66052	3079.32	0	1176	2824486323281	338195	0	11181618	2.11378	1599	0	1367	2824486323304	0.00046	1559.66
301674	3	338195	0	11181618	2.11378	1599	0	1367	2824486323304	338196	0	11181619	2.47631	1870.89	0	1305	2824486323327	0.00046	1348.26
301680	1	271359	0	14231286	1.73073	1476.38	0	1067	3878252614927	271360	0	14231287	1.98103	946.607	0	1162	3878252614950	0.00046	1104.1
301680	1	271360	0	14231287	1.98103	946.607	0	1162	3878252614950	271361	0	14231288	2.18503	1583.43	1	1150	3878252614973	0.00046	2316.4
301680	12	558809	0	4789860	1.72952	1027.28	0	1176	4021512217213	558810	0	4789861	1.89267	1506.96	0	1169	4021512217236	0.00046	737.309
301680	12	559710	0	4790761	1.72451	1758.31	0	674	4021526279261	559715	0	4790766	1.94217	2498.64	0	834	4021526279400	0.00278	1869.33
301680	12	559711	0	4790762	0.943071	2811.28	0	330	4021526279284	559715	0	4790766	1.94217	2498.64	0	834	4021526279400	0.00232	329.72
301684	0	198715	0	16500102	1.81864	2477.31	1	1050	4584513441683	198716	0	16500103	2.00034	493.737	0	1020	4584513441706	0.00046	2117.07
301687	14	103081	0	2425585	0.944782	4062	0	805	5298932349468	103084	0	2425588	1.92894	3526.49	0	1063	5298932349537	0.00138	2387.49
301705	12	617816	0	3318322	2.85396	1003.22	0	1697	6992332166309	617825	0	3318331	2.17357	1961.55	0	1237	6992332166515	0.00412	1848.35
301705	12	617817	0	3318323	1.42165	1240.14	0	1199	6992332166332	617825	0	3318331	2.17357	1961.55	0	1237	6992332166515	0.00366	1573.23
301705	12	617823	0	3318329	1.46223	1891.98	0	1102	6992332166469	617825	0	3318331	2.17357	1961.55	0	1237	6992332166515	0.00092	920.457
301708	2	302377	0	7245924	1.84812	4626.79	0	569	7400739706489	302379	0	7245926	1.96307	4685.28	0	593	7400739730456	0.47934	74.8812
301708	6	147180	0	9627907	2.80592	920.38	34	4608	7448039333776	147181	0	9627908	2.10229	1064.45	40	5070	7448039333799	0.00046	1803.85
301708	10	304554	0	12322829	1.80144	2019.29	1	1736	7501505165676	304555	0	12322830	2.11038	3812.61	0	1741	7501505165699	0.00046	2258.05
301711	0	232407	0	16475489	1.84412	1782.55	0	1078	7914340255907	232408	0	16475490	2.18548	1109.4	0	1153	7914340255930	0.00046	1656.43
301713	7	229138	0	5708931	0.958999	1965.43	0	927	8362332415274	229144	0	5708937	2.19475	1304.12	1	1246	8362332415411	0.00274	1875.44
301717	9	336858	0	10023634	1.50796	817.497	0	1556	313216977279	336866	0	10023642	2.46279	1412.07	0	1516	313216977463	0.00368	1468.71
301717	9	336866	0	10023642	2.46279	1412.07	0	1516	313216977463	336867	0	10023643	2.17734	1036.9	0	1168	313216977486	0.00046	684.631
301718	8	434595	0	1888440	4.422	4778.14	0	1648	483276219086	434596	0	1888441	2.44873	4625.79	1	1052	483276219109	0.00046	1500.03
301723	6	60483	0	12300109	1.84855	1462.98	2	1964	1351041070807	60484	0	12300110	2.05045	2336.56	0	1861	1351041070830	0.00046	2168.81
301731	1	569716	0	15646230	1.61608	863.214	0	1113	2738578996588	569718	0	15646232	2.01321	1124.17	0	1164	2738578996634	0.00092	1004.18
301732	3	509844	0	9216860	2.14302	4315.89	0	654	2942656017174	509846	0	9216862	1.95991	4647.03	0	629	2942656019082	0.03816	1773.41
301732	3	509846	0	9216862	1.95991	4647.03	0	629	2942656019082	509848	0	9216864	2.03074	4201.52	0	614	2942656020665	0.03166	1102.87
301732	3	509848	0	9216864	2.03074	4201.52	0	614	2942656020665	509850	0	9216866	2.00878	3963.47	0	631	2942656023334	0.05338	2016.71
301732	3	509850	0	9216866	2.00878	3963.47	0	631	2942656023334	509854	0	9216870	2.03532	4317.41	0	629	2942656035141	0.23614	1606.78
301732	8	620762	0	12506199	1.64086	2340.86	0	1205	3006934367568	620763	0	12506200	2.05923	1530.33	0	1293	3006934367591	0.00046	1288.4
301733	0	178565	0	16105879	1.63987	4000.04	1	1550	3078362797057	178566	0	16105880	1.99377	4318.62	0	1575	3078362797080	0.00046	716.89
301734	12	204851	0	16114972	3.00711	2487.56	0	1748	3410063996576	204859	0	16114980	2.00772	700.356	0	1267	3410063996759	0.00366	2334.59
301736	11	440857	0	491775	1.79102	1468.95	0	1151	3762244606300	440858	0	491776	2.01088	1104.26	0	1167	3762244606323	0.00046	2297.08
301736	13	258041	0	1577790	1.97586	2151.04	0	1682	3783780624360	258042	0	1577791	2.04001	454.619	0	1556	3783780624383	0.00046	2043.14
301736	13	258042	0	1577791	2.04001	454.619	0	1556	3783780624383	258043	0	1577792	1.85146	2700.73	0	1260	3783780624406	0.00046	2310.06
301739	0	162892	0	3805068	4.02338	1673.33	0	1309	4158397918490	162893	0	3805069	2.35372	1022.34	0	793	4158397918513	0.00046	2270.04
301740	1	207162	0	13561438	3.41663	1316.76	0	2040	4351121452606	207170	0	13561446	2.01883	1630.42	0	1391	4351121452790	0.00368	516.126
301741	3	370733	0	7398073	2.85598	2409.47	0	1683	4560371884962	370741	0	7398081	1.88696	2817.84	0	1188	4560371885145	0.00366	2180.71
301761	0	525724	0	525732	6.3097	1000.79	54	5457	7661316897396	525725	0	525733	2.17574	1421.35	53	5688	7661316897419	0.00046	1902.19
301761	0	525956	0	525964	7.04154	627.478	57	5464	7661320995798	525957	0	525965	2.44901	1525.96	56	5666	7661320995821	0.00046	1366.7
301761	0	526470	0	526478	4.70513	659.655	47	4701	7661327472044	526471	0	526479	2.1992	2109.19	52	4243	7661327472067	0.00046	2190.5
301761	0	527125	0	527133	7.43011	847.328	58	5464	7661338748612	527126	0	527134	2.17087	1847.55	56	5737	7661338748635	0.00046	1811.85
301761	0	527266	0	527274	5.05321	1452.27	48	5197	7661340437114	527267	0	527275	1.98496	1432.24	55	5237	7661340437137	0.00046	1178.44
301766	6	182885	0	15982848	2.35361	777.59	0	1265	8630432690135	182886	0	15982849	1.95641	1330.69	0	969	8630432690158	0.00046	2078.79
301766	10	578380	0	2204229	1.54766	1132.93	0	1379	8688749233812	578387	0	2204236	1.97292	1020.01	0	1326	8688749233972	0.0032	1917.5
301766	10	578385	0	2204234	1.05875	1055.25	0	997	8688749233926	578387	0	2204236	1.97292	1020.01	0	1326	8688749233972	0.00092	1993.09
301770	3	341514	0	426910	4.88742	1873.85	0	1780	519015606417	341515	0	426911	2.29486	3816.98	0	1311	519015606440	0.00046	2316.9
301770	4	380653	0	1100215	1.82739	1785.89	0	963	532391331251	380654	0	1100216	2.16999	989.878	0	1053	532391331274	0.00046	1657.31
301770	4	380654	0	1100216	2.16999	989.878	0	1053	532391331274	380655	0	1100217	1.86252	1528.97	0	823	532391331297	0.00046	2064.44
301770	11	399005	0	5558618	2.92877	891.68	0	1998	620849616632	399013	0	5558626	1.91905	1523.33	1	1514	620849616816	0.00368	789.634
301770	11	399006	0	5558619	1.36395	2183.08	0	1583	620849616655	399013	0	5558626	1.91905	1523.33	1	1514	620849616816	0.00322	780.109
301770	11	399007	0	5558620	0.944146	2512.31	0	1164	620849616678	399013	0	5558626	1.91905	1523.33	1	1514	620849616816	0.00276	1008.4
301770	11	399011	0	5558624	1.3173	2339.98	1	1276	620849616770	399013	0	5558626	1.91905	1523.33	1	1514	620849616816	0.00092	1448.19
301772	11	396894	0	7028484	1.68393	1823.79	0	628	981109105607	396895	0	7028485	1.89471	1414.75	0	653	981109105630	0.00046	2218.99
301772	11	396896	0	7028486	1.17904	2978.78	0	450	981109105653	396909	0	7028499	1.86024	2696.42	0	554	981109110389	0.09472	2096.44
301772	11	396897	0	7028487	0.933297	1403.06	0	320	981109105675	396909	0	7028499	1.86024	2696.42	0	554	981109110389	0.09428	1854.55
301772	11	396909	0	7028499	1.86024	2696.42	0	554	981109110389	396911	0	7028501	2.11888	1974.08	0	581	981109114893	0.09008	769.881
301772	11	396911	0	7028501	2.11888	1974.08	0	581	981109114893	396913	0	7028503	2.26098	1575.63	0	614	981109122564	0.15342	989.952
301778	5	36966	0	2372481	3.10848	2488.85	0	2250	1871506584538	36975	0	2372490	2.29039	2242.37	0	1628	1871506584745	0.00414	1764.69
301778	5	36972	0	2372487	1.0901	2342.52	0	1270	1871506584676	36975	0	2372490	2.29039	2242.37	0	1628	1871506584745	0.00138	2147.23
301778	5	36975	0	2372490	2.29039	2242.37	0	1628	1871506584745	36976	0	2372491	2.15902	1857.75	0	1301	1871506584768	0.00046	1415.15
301791	2	255552	0	13515324	2.9576	2996.52	69	6036	3678855324767	255553	0	13515325	1.90858	3441.14	57	5859	3678855324790	0.00046	1299.48
301791	2	255753	0	13515525	2.67211	944.907	67	5668	3678858720192	255754	0	13515526	2.08312	608.095	58	5532	3678858720215	0.00046	1457.36
301794	2	147647	0	7201640	1.86049	2184.79	1	1343	4216912155872	147648	0	7201641	2.30893	1466.2	2	1379	4216912155895	0.00046	2005.37
301794	2	147648	0	7201641	2.30893	1466.2	2	1379	4216912155895	147649	0	7201642	1.97716	944.173	1	1036	4216912155918	0.00046	597.129
301795	13	22304	0	6394794	1.63653	1856.22	0	1255	4533126734966	22306	0	6394796	2.39566	2276.49	0	1330	4533126735012	0.00092	2350.85
301797	11	77862	0	6628588	2.12319	2078.4	0	1250	4869177403065	77863	0	6628589	2.12012	1038.88	0	1021	4869177403088	0.00046	1057.45
301801	2	281968	0	4020735	1.35916	2575.73	0	1237	5479900480513	281975	0	4020742	2.11048	1438.8	0	1302	5479900480674	0.00322	1723.86
301801	2	281969	0	4020736	0.900263	1684.89	0	969	5479900480536	281975	0	4020742	2.11048	1438.8	0	1302	5479900480674	0.00276	387.055
301801	2	281976	0	4020743	2.25095	2798.78	0	1309	5479900480697	281977	0	4020744	1.88631	3080.13	0	985	5479900480720	0.00046	2296.7
301801	4	280090	0	5286800	2.33665	2641.19	0	1490	5505096673762	280091	0	5286801	2.00805	2192.58	0	1085	5505096673785	0.00046	1515.16
301801	8	410698	0	7953135	4.58728	949.308	0	1581	5558123333468	410699	0	7953136	2.29889	1856.89	0	1075	5558123333491	0.00046	2107.57
301806	6	2581	0	1588897	2.76604	1045.58	0	1508	6425334119216	2589	0	1588905	1.87627	1992.6	0	1149	6425334119400	0.00368	1146.7
301814	6	226758	0	13136105	7.25555	4813.3	1	2482	7620732903523	226760	0	13136107	2.23187	5632.42	0	1046	7620732903569	0.00092	2337.3
301814	10	614046	0	16060642	2.0943	2854.46	0	1756	7678849581699	614047	0	16060643	1.99375	1929.02	0	1414	7678849581722	0.00046	1814.34
301815	1	401039	0	2588132	3.20327	487.482	0	1895	7741218305100	401048	0	2588141	2.32316	2719.9	0	1324	7741218305307	0.00414	2435.03
301817	11	472505	0	10415311	3.04426	1887.24	0	1868	8228124207146	472513	0	10415319	1.90659	1507.93	1	1361	8228124207330	0.00368	2208.76
301817	11	472506	0	10415312	1.42039	2946.4	0	1359	8228124207169	472513	0	10415319	1.90659	1507.93	1	1361	8228124207330	0.00322	1524.14
301817	11	472513	0	10415319	1.90659	1507.93	1	1361	8228124207330	472514	0	10415320	2.07127	2386.74	1	1325	8228124207353	0.00046	2064.24
301819	1	427144	0	5471282	5.71654	2093.92	0	2001	8462040444841	427145	0	5471283	2.44673	2360.32	0	1449	8462040444864	0.00046	2039.47
301821	11	25813	0	12865432	0.950947	2299.41	0	962	144262432833	25815	0	12865434	1.87666	1452.71	0	1221	144262432879	0.00092	1917.12
301822	8	468920	0	3759636	2.1087	5534.72	0	650	294469934110	468922	0	3759638	1.94989	4540.1	0	623	294469941958	0.15696	1009.5
301887	9	514510	0	12036705	7.22379	502.792	1	3781	1916607836051	514511	0	12036706	2.10266	1650.15	0	3288	1916607836074	0.00046	1256.62
301889	2	313719	0	1665922	4.02552	2263.38	0	1532	2043444840516	313720	0	1665923	2.19266	1597.63	0	1087	2043444840539	0.00046	1761.73
301892	6	189240	0	4001546	6.75791	3832.3	0	2326	2369197089972	189242	0	4001548	1.86672	3939.43	0	1027	2369197090018	0.00092	2389.97
301892	11	434216	0	7423283	2.65204	2046.13	0	1571	2437491173207	434224	0	7423291	2.0131	648.371	0	1201	2437491173391	0.00368	2337.05
301892	11	434218	0	7423285	0.938331	1786.04	0	882	2437491173253	434224	0	7423291	2.0131	648.371	0	1201	2437491173391	0.00276	2128.1
301892	11	434221	0	7423288	0.926427	745.674	1	712	2437491173322	434224	0	7423291	2.0131	648.371	0	1201	2437491173391	0.00138	1297.36
301892	11	434224	0	7423291	2.0131	648.371	0	1201	2437491173391	434225	0	7423292	2.11305	1372.37	4	1086	2437491173414	0.00046	1785.46
301892	11	627767	0	7616837	0.948677	2747.84	0	273	2441347012201	627769	0	7616839	2.2092	2499.79	0	599	2441347029581	0.3476	774.535
301895	11	330135	0	1037305	1.53356	2028.75	0	1510	2975558656354	330137	0	1037307	2.02794	3081.36	0	1572	2975558656400	0.00092	1461.82
301897	4	342587	0	14715202	3.25729	842.084	0	1823	3247122210319	342595	0	14715210	1.93217	1546.34	0	1304	3247122210503	0.00368	1367.42
301897	4	342595	0	14715210	1.93217	1546.34	0	1304	3247122210503	342596	0	14715211	2.36565	1383.83	1	1299	3247122210526	0.00046	1456.14
301897	4	342596	0	14715211	2.36565	1383.83	1	1299	3247122210526	342597	0	14715212	2.04543	1122.95	1	1035	3247122210549	0.00046	1854.97
301901	14	129722	0	6909972	2.98991	2075.51	0	1684	4088891833361	129731	0	6909981	2.05945	1561.75	0	1130	4088891833568	0.00414	1312.44
301901	14	129723	0	6909973	1.4522	3194.77	0	1173	4088891833384	129731	0	6909981	2.05945	1561.75	0	1130	4088891833568	0.00368	2378.57
301901	14	129727	0	6909977	0.964217	1279.77	0	739	4088891833476	129731	0	6909981	2.05945	1561.75	0	1130	4088891833568	0.00184	2031.82
301901	14	129728	0	6909978	1.10434	3704.93	0	906	4088891833499	129731	0	6909981	2.05945	1561.75	0	1130	4088891833568	0.00138	2425.46
301901	14	129729	0	6909979	1.36127	3902.67	0	1092	4088891833522	129731	0	6909981	2.05945	1561.75	0	1130	4088891833568	0.00092	2356.55
301902	4	528136	0	10031057	1.99756	2998.55	0	1174	4151104812541	528157	0	10031078	1.88762	4267.87	0	640	4151104815026	0.0497	1330.95
301909	2	266697	0	4946605	2.9824	1212.85	0	1801	5380989530476	266706	0	4946614	2.09863	1599.44	0	1300	5380989530683	0.00414	1556
301909	2	266703	0	4946611	1.14399	1966.53	0	1015	5380989530614	266706	0	4946614	2.09863	1599.44	0	1300	5380989530683	0.00138	2407.08
301909	7	394933	0	8258102	1.69819	875.822	2	1091	5446017065942	394934	0	8258103	1.99748	916.986	0	1176	5446017065965	0.00046	1432.02
301909	7	394934	0	8258103	1.99748	916.986	0	1176	5446017065965	394935	0	8258104	2.29712	1697.61	0	1126	5446017065988	0.00046	2123.48
301909	10	113215	0	9879850	2.81834	2037.26	0	2433	5478359560940	113223	0	9879858	1.87066	2423.35	0	1882	5478359561124	0.00368	692.306
301909	10	113216	0	9879851	1.20491	2645.71	0	1795	5478359560963	113223	0	9879858	1.87066	2423.35	0	1882	5478359561124	0.00322	1224.09
301910	1	382952	0	13510896	1.60224	661.358	0	1187	5550633353472	382953	0	13510897	1.99224	1646.82	0	1294	5550633353495	0.00046	2063.67
301917	7	23000	0	13508815	1.51963	2035.22	0	1131	6879737215296	23001	0	13508816	2.16726	707.414	2	1268	6879737215319	0.00046	1797.29
301917	7	23002	0	13508817	2.36887	2652.88	0	1264	6879737215342	23003	0	13508818	1.97516	1710.46	0	922	6879737215365	0.00046	1013.33
301917	9	458425	0	15213173	1.60898	3322.37	0	979	6913693142837	458426	0	15213174	1.85577	2478.29	0	1003	6913693142860	0.00046	1610.55
301919	5	190936	0	13812976	2.93834	2162.66	0	1695	7217083835121	190944	0	13812984	1.91173	835.563	1	1225	7217083835304	0.00366	2308.45
301919	5	190942	0	13812982	1.18735	1403.82	0	870	7217083835258	190944	0	13812984	1.91173	835.563	1	1225	7217083835304	0.00092	1534.23
301922	2	248985	0	5750953	1.12274	1404.14	0	1301	7721247274997	248987	0	5750955	1.97074	2903.82	0	1680	7721247275043	0.00092	1569.12
301922	4	400864	0	7172745	1.71713	2155.92	0	999	7749587203124	400865	0	7172746	2.0298	333.752	0	1005	7749587203147	0.00046	1832.41
301925	5	152391	0	1303436	0.904221	2489.68	0	906	8297560780123	152397	0	1303442	2.21285	1878.76	0	1281	8297560780261	0.00276	1436.1
301925	5	152395	0	1303440	1.31959	1585.35	2	954	8297560780215	152397	0	1303442	2.21285	1878.76	0	1281	8297560780261	0.00092	2265.73
301927	11	545897	0	6909748	1.75324	2070.2	0	1146	8741505584962	545898	0	6909749	2.2062	1050.76	1	1230	8741505584985	0.00046	2259.45
301927	11	545898	0	6909749	2.2062	1050.76	1	1230	8741505584985	545899	0	6909750	2.48176	1806.95	0	1241	8741505585008	0.00046	2198.44
301930	8	492857	0	15393017	1.49248	1636.11	0	1245	446440134540	492864	0	15393024	2.06462	1878	0	1248	446440134700	0.0032	2442.41
301930	8	492860	0	15393020	0.935965	1378.31	1	786	446440134608	492864	0	15393024	2.06462	1878	0	1248	446440134700	0.00184	1381.19
301930	8	492864	0	15393024	2.06462	1878	0	1248	446440134700	492865	0	15393025	2.29539	1859.8	1	1241	446440134723	0.00046	1829.14
301939	8	544137	0	8723230	3.28795	884.998	0	2022	1097686172184	544145	0	8723238	2.1527	1185.63	0	1421	1097686172368	0.00368	1155.63
301939	8	544138	0	8723231	1.4981	1213.42	0	1368	1097686172207	544145	0	8723238	2.1527	1185.63	0	1421	1097686172368	0.00322	2325.55
301939	8	544143	0	8723236	1.24476	702.514	0	1061	1097686172322	544145	0	8723238	2.1527	1185.63	0	1421	1097686172368	0.00092	1362.33
301947	7	117179	0	7872258	1.92446	5455.13	0	551	2033793691250	117181	0	7872260	2.11918	5196.63	0	619	2033793691931	0.01362	371.263
301947	13	518426	0	12084010	1.7823	1378.07	0	1089	2117797628385	518427	0	12084011	2.25489	2136.28	0	1195	2117797628408	0.00046	1156.24
301956	1	344169	0	14217075	1.97221	1862.02	0	1614	3479636448281	344170	0	14217076	2.49749	864.682	0	1614	3479636448304	0.00046	1338.6
301957	7	440921	0	10443525	0.952703	2441.89	0	871	3737589550171	440928	0	10443532	2.14463	2852.05	1	1133	3737589550331	0.0032	2276.64
301957	7	440925	0	10443529	1.07852	3254.11	0	869	3737589550262	440928	0	10443532	2.14463	2852.05	1	1133	3737589550331	0.00138	2393.21
301959	7	46492	0	11456628	3.35803	3119.98	48	2011	4089821346987	46493	0	11456629	2.28278	1915.13	41	1352	4089821347010	0.00046	1998.4
301961	0	338980	0	8710473	1.63059	2398.62	0	1171	4367254811779	338981	0	8710474	1.8934	1966.67	1	1238	4367254811802	0.00046	1499.81
301963	10	12657	0	16129186	1.2935	1151.77	0	870	4847431125550	12660	0	16129189	2.04954	2210.91	0	1081	4847431125619	0.00138	2083.11
